"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","AWND","PGTM","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WDF2","WDF5","WSF2","WSF5","WT01","WT02","WT03","WT04","WT05","WT06","WT08","WT09"
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-01","17.00",,"0.08","0.0","0.0","51","60","40","  300","  300","36.0","45.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-02","8.50",,"0.00","0.0","0.0","39","41","35","  310","  310","19.9","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-03","10.51",,"0.00","0.0","0.0","41","45","39","  330","  330","23.9","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-04","9.84",,"0.00","0.0","0.0","41","47","37","  220","  230","18.1","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-05","13.65",,"0.45","0.0","0.0","44","47","42","  290","  290","23.9","30.0","    1","    1",,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-06","17.22",,"0.00","0.0","0.0","45","49","32","  330","  310","36.0","45.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-07","9.84",,"0.00","0.0","0.0","31","35","26","  330","  320","23.0","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-08","5.59",,"0.21","0.0","0.0","40","47","35","  160","  150","13.0","16.1","    1","    1",,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-09","20.80",,"0.07","0.0","0.0","44","46","35","  300","  310","33.1","42.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-10","22.82",,"0.00","0.0","0.0","35","35","30","  320","  300","36.0","51.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-11","19.01",,"0.00","0.0","0.0","28","32","22","  320","  320","31.1","40.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-12","8.05",,"0.00","0.0","0.0","26","34","21","  300","  330","17.0","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-13","11.41",,"0.00","0.0","0.0","30","33","25","   60","   50","23.0","31.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-14","10.96",,"0.00","0.0","0.0","28","35","22","   20","  360","19.9","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-15","6.93",,"0.00","0.0","0.0","30","36","26","  350","  340","14.1","18.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-16","12.08",,"0.00","0.0","0.0","34","40","31","  330","  280","21.0","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-17","9.17",,"0.00","0.0","0.0","31","34","26","  320","  340","19.9","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-18","7.61",,"0.03","0.4","0.0","33","42","29","  310","  270","14.1","18.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-19","9.40",,"0.34","0.0","0.0","36","39","32","   70","   80","16.1","19.0","    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-20","20.36",,"1.00","0.0","0.0","35","40","16","  310","  310","38.0","50.1","    1",,,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-21","26.62",,"0.00","0.0","0.0","13","16","5","  310","  280","38.0","50.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-22","10.74",,"0.00","0.0","0.0","19","31","14","  310","  300","25.9","34.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-23","8.95",,"0.00","0.0","0.0","34","47","30","  210","  220","16.1","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-24","16.78",,"1.48","0.0","0.0","50","57","35","  290","  280","30.0","40.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-25","15.21",,"0.00","0.0","0.0","37","40","29","  260","  270","30.0","38.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-26","9.40",,"0.00","0.0","0.0","30","35","25","  270","  270","18.1","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-27","11.18",,"0.00","0.0","0.0","38","49","29","  180","  180","25.9","35.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-28","9.17",,"0.00","0.0","0.0","33","39","25","  340","  330","19.9","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-29","10.29",,"0.27","0.0","0.0","32","44","25","  270","  160","19.9","25.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-30","19.69",,"0.00","0.2","0.0","30","36","7","  290","  290","38.9","53.9","    1",,,,,,"    1","    1"
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-01-31","14.54",,"0.00","0.0","0.0","9","17","3","  270","  290","23.9","32.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-01","9.40",,"0.00","0.0","0.0","16","22","12","  290","  280","19.9","28.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-02","10.29",,"0.00","0.0","0.0","24","35","18","  240","  240","21.0","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-03","5.37",,"0.00","0.0","0.0","39","52","31","  170","  250","15.0","18.1",,,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-04","5.14",,"0.00","0.0","0.0","46","59","36","  160","  170","14.1","17.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-05","5.59",,"0.00","0.0","0.0","49","65","36","  350","  340","17.0","21.9","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-06","10.51",,"0.47","0.0","0.0","42","46","35","  110","  110","17.0","21.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-07","10.29",,"0.11","0.0","0.0","41","44","37","   40","   40","23.9","29.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-08","14.09",,"0.37","0.0","0.0","45","55","33","  270","  270","36.0","50.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-09","21.92",,"0.00","0.0","0.0","31","33","24","  310","  300","36.0","48.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-10","8.95",,"0.00","0.0","0.0","29","36","24","  260","  310","15.0","19.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-11","6.71",,"0.00","0.0","0.0","34","37","31","   50","   60","14.1","19.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-12","15.21",,"0.70","1.5","0.0","31","35","26","   60","   50","25.1","31.1","    1",,,"    1",,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-13","15.88",,"0.06","0.0","1.2","37","42","33","  280","  270","33.1","42.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-14","11.63",,"0.00","0.0","0.0","37","46","33","  270","  270","23.9","31.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-15","9.40",,"0.00","0.0","0.0","46","56","41","  320","  320","23.9","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-16","14.99",,"0.00","0.0","0.0","42","46","32","  330","  330","25.1","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-17","9.17",,"0.04","0.0","0.0","32","37","26","   30","  360","16.1","19.9",,,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-18","14.09",,"0.10","0.0","0.0","36","42","26","  300","  310","31.1","38.0","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-19","13.42",,"0.00","0.0","0.0","29","36","24","  310","  310","23.0","29.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-20","8.05",,"0.59","1.4","0.0","29","32","26","   40","   50","16.1","19.9","    1","    1",,,,"    1","    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-21","9.62",,"0.14","0.0","0.0","38","52","32","  310","  320","19.9","25.1","    1",,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-22","12.97",,"0.00","0.0","0.0","42","43","37","  310","  320","25.1","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-23","7.83",,"0.00","0.0","0.0","36","39","32","   40","   50","12.1","13.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-24","15.66",,"0.73","0.0","0.0","39","47","35","  270","  270","38.9","55.0","    1","    1",,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-25","27.07",,"0.00","0.0","0.0","41","43","28","  270","  270","42.9","57.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-26","17.67",,"0.00","0.0","0.0","30","37","25","  290","  280","31.1","40.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-27","9.84",,"0.00","0.0","0.0","26","29","23","  320","  320","21.0","25.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-02-28","11.41",,"0.03","0.1","0.0","30","36","26","  320","  320","23.9","28.0","    1",,,,,"    1",,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-01","11.63",,"0.10","1.2","1.2","30","36","25","   60","   60","17.0","23.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-02","8.50",,"0.45","3.8","3.1","34","41","30","   50","   50","18.1","21.9","    1",,,"    1","    1",,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-03","8.72",,"0.51","2.5","0.0","38","43","32","   40","   40","17.0","21.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-04","14.32",,"0.35","2.3","3.9","34","39","28","  310","  300","21.9","28.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-05","13.87",,"0.00","0.0","2.0","27","32","21","  310","  300","23.9","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-06","16.33",,"0.00","0.0","0.0","24","27","19","  320","  270","25.9","35.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-07","12.30",,"0.00","0.0","0.0","24","33","19","  270","  280","21.9","28.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-08","5.82",,"0.00","0.0","0.0","30","38","24","  170","  170","14.1","19.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-09","7.38",,"0.00","0.0","0.0","39","47","34","  160","  130","13.0","16.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-10","12.30",,"0.66","0.1","0.0","38","44","34","   40","   90","23.9","30.0","    1","    1",,"    1",,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-11","16.55",,"0.00","0.0","0.0","45","53","39","  330","  330","31.1","38.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-12","16.33",,"0.00","0.0","0.0","40","43","34","  310","  290","28.0","38.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-13","8.05",,"0.00","0.0","0.0","38","46","32","  190","  190","17.0","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-14","11.18",,"0.00","0.0","0.0","46","57","41","  170","  170","21.0","28.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-15","11.63",,"0.27","0.0","0.0","55","72","48","  230","  240","23.9","32.0","    1",,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-16","18.79",,"0.00","0.0","0.0","51","59","37","  300","  280","25.9","36.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-17","12.75",,"0.00","0.0","0.0","39","45","34","  300","  290","23.0","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-18","6.71",,"0.00","0.0","0.0","38","46","33","  300","  300","17.0","21.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-19","7.61",,"0.00","0.0","0.0","42","49","36","  310","  280","16.1","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-20","9.84",,"0.00","0.0","0.0","44","51","37","  170","  170","19.9","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-21","14.76",,"0.69","0.0","0.0","42","45","40","   50","   50","32.0","38.0","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-22","22.59",,"0.53","0.0","0.0","43","49","38","  290","  290","35.1","45.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-23","21.92",,"0.00","0.0","0.0","41","48","35","  290","  290","36.0","47.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-24","11.63",,"0.00","0.0","0.0","47","60","38","  240","  260","21.0","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-25","9.40",,"0.00","0.0","0.0","53","58","42","  270","  270","19.9","31.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-26","12.08",,"0.00","0.0","0.0","42","48","33","  360","   40","19.9","27.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-27","10.29",,"0.00","0.0","0.0","40","44","34","   40","   60","15.0","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-28","9.84",,"0.00","0.0","0.0","42","51","37","  160","  170","21.0","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-29","6.93",,"0.00","0.0","0.0","51","59","47","  220","  230","13.0","17.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-30","12.30",,"0.00","0.0","0.0","55","65","46","  170","  170","25.9","36.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-03-31","15.43",,"0.08","0.0","0.0","52","60","39","  320","  320","29.1","35.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-01","15.21",,"0.00","0.0","0.0","40","46","33","  300","  290","29.1","36.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-02","10.96",,"0.00","0.0","0.0","43","50","37","   60","  180","19.9","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-03","17.45",,"0.00","0.0","0.0","50","67","41","  290","  250","35.1","46.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-04","14.32",,"0.00","0.0","0.0","52","59","44","  310","  310","25.9","33.1",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-05","10.51",,"0.23","0.0","0.0","42","45","39","   40","   60","17.0","19.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-06","6.93",,"0.00","0.0","0.0","47","66","39","  310","  310","17.0","19.9","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-07","8.50",,"0.00","0.0","0.0","56","63","47","  160","  180","19.9","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-08","11.41",,"0.25","0.0","0.0","62","79","47","  260","  250","21.9","28.0","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-09","8.72",,"0.02","0.0","0.0","47","50","43","  160","   60","16.1","23.0","    1","    1","    1",,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-10","13.42",,"0.00","0.0","0.0","51","58","44","  320","  330","23.9","31.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-11","7.16",,"0.00","0.0","0.0","45","52","40","   20","   20","18.1","21.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-12","12.30",,"0.48","0.0","0.0","51","66","45","  180","  170","23.0","33.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-13","9.17",,"0.28","0.0","0.0","63","75","58","  170","  170","17.0","21.0","    1",,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-14","8.95",,"0.00","0.0","0.0","63","70","56","  190","  190","18.1","23.9","    1","    1",,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-15","19.91",,"0.78","0.0","0.0","56","62","45","  300","  310","38.0","50.1","    1",,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-16","18.12",,"0.00","0.0","0.0","51","64","44","  300","  290","30.0","40.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-17","8.28",,"0.01","0.0","0.0","53","61","47","  190","  190","18.1","23.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-18","11.41",,"0.00","0.0","0.0","54","63","50","  170","  170","18.1","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-19","13.65",,"0.10","0.0","0.0","62","76","55","  170","  190","23.9","35.1","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-20","15.21",,"0.58","0.0","0.0","60","63","54","  160","  160","30.0","38.9","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-21","8.72",,"0.00","0.0","0.0","56","64","51","  160","  160","19.9","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-22","8.50",,"0.29","0.0","0.0","55","60","49","  340","  340","19.9","23.0","    1",,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-23","8.50",,"0.10","0.0","0.0","61","75","54","  190","  180","21.0","25.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-24","12.30",,"0.01","0.0","0.0","64","68","54","  300","  290","23.9","30.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-25","8.28",,"0.01","0.0","0.0","56","63","49","  160","  160","15.0","19.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-26","12.30",,"1.10","0.0","0.0","53","61","50","  290","  280","25.9","35.1","    1",,"    1",,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-27","16.78",,"0.11","0.0","0.0","55","57","48","  290","  290","33.1","40.0",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-28","10.51",,"0.00","0.0","0.0","50","52","46","  350","  310","19.9","23.9",,,,,,,,
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-29","9.40",,"0.02","0.0","0.0","50","59","44","  160","  200","18.1","23.9",,,,,,,"    1",
"USW00014732","LAGUARDIA AIRPORT, NY US","40.77944","-73.88035","3.4","2019-04-30","7.16",,"0.05","0.0","0.0","51","57","48","   60","   50","17.0","21.0","    1",,,,,,,
